FCSUBTYPE,FCSUBTYPE_desc,STYLE_NAME,FULL_NAME,DATEFEATURECREATED,DATEFEATUREMODIFIED,ACCESSLEVEL,METADATAID,FEATURETEXT,NAMEID,GLOBALID,BUILDINGTYPE,BUILDINGTYPE_desc,HEIGHT,CAPTUREMETHOD,CAPTUREMETHOD_desc,DATASOURCE,DATASOURCE_desc,PLANACCURACY,SPATIALRELIABILITYDATE,ATTRIBUTERELIABILITYDATE,TARGETDISPLAYSCALE,TARGETDISPLAYSCALE_desc,DATACUSTODIAN,DATACUSTODIAN_desc,gx_id
-98,,BuildingPolygon,,16/02/2007,,0,464,,-98,{E961E194-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,28/10/1994,28/10/1994,25000,1:25000,3,LANDGATE,1054
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E961EA2C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1055
-98,,BuildingPolygon,,16/02/2007,,0,466,,-98,{E962104C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,01/10/1996,01/10/1996,25000,1:25000,3,LANDGATE,1056
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E96265CE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1057
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E9629E0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1058
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E962D388-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1059
-98,,BuildingPolygon,,16/02/2007,06/03/2014,0,101633,,-98,{E8B1478A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,106
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E962DE96-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1060
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E962E756-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1061
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9632F86-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1062
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9633850-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1063
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E963577C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1064
-98,,BuildingPolygon,,16/02/2007,09/07/2012,0,101171,,-98,{E9637E28-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/12/2010,11/12/2010,50000,1:50000,3,LANDGATE,1065
-98,,BuildingPolygon,,16/02/2007,13/04/2012,0,100675,,-98,{E9639188-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,25000,1:25000,3,LANDGATE,1066
-98,,BuildingPolygon,,16/02/2007,13/04/2012,0,100675,,-98,{E963998A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,25000,1:25000,3,LANDGATE,1067
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E963E692-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,1068
-98,,BuildingPolygon,,16/02/2007,29/05/2012,0,100908,,-98,{E963F132-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,01/11/2010,01/11/2010,25000,1:25000,3,LANDGATE,1069
-98,,BuildingPolygon,,16/02/2007,01/08/2014,0,101633,,-98,{E8B16364-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,107
-98,,BuildingPolygon,,16/02/2007,28/11/2012,0,100913,,-98,{E964170C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,03/02/2011,03/02/2011,50000,1:50000,3,LANDGATE,1070
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E964332C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1071
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E9643F0C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1072
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96452B2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1073
-98,,BuildingPolygon,,16/02/2007,01/02/2008,0,907,,-98,{E9645B5E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1074
-98,,BuildingPolygon,,16/02/2007,03/10/2012,0,101072,,-98,{E964706C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/04/2010,27/04/2010,50000,1:50000,3,LANDGATE,1075
-98,,BuildingPolygon,,16/02/2007,24/09/2012,0,100867,,-98,{E9647BC0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,16/01/2011,16/01/2011,25000,1:25000,3,LANDGATE,1076
-98,,BuildingPolygon,,16/02/2007,01/04/2010,0,910,,-98,{E9648F48-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/01/2010,01/01/2010,25000,1:25000,3,LANDGATE,1077
-98,,BuildingPolygon,,16/02/2007,,0,467,,-98,{E965813C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,02/02/2000,02/02/2000,25000,1:25000,3,LANDGATE,1078
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E967316C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1079
-98,,BuildingPolygon,,16/02/2007,18/10/2013,0,101626,,-98,{E8B176CE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,26/08/2012,26/08/2012,50000,1:50000,8,GA,108
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E9675D4A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1080
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E9679C88-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1081
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E967C29E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1082
-98,,BuildingPolygon,,16/02/2007,29/06/2012,0,101312,,-98,{E967F354-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1083
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E9681758-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1084
-98,,BuildingPolygon,,16/02/2007,29/01/2009,0,906,,-98,{E969483A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1085
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E969B9E6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1086
-98,,BuildingPolygon,,16/02/2007,16/09/2008,0,907,,-98,{E969CC42-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1087
-98,,BuildingPolygon,,16/02/2007,01/02/2008,0,907,,-98,{E969D796-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1088
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E969EACE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1089
-98,,BuildingPolygon,,16/02/2007,01/08/2014,0,101633,,-98,{E8B181BE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,109
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E96A18B4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1090
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96A4A1E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1091
-98,,BuildingPolygon,,16/02/2007,16/09/2008,0,907,,-98,{E96A52DE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1092
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96A6828-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1093
-98,,BuildingPolygon,,16/02/2007,16/09/2008,0,907,,-98,{E96A70F2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1094
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96A7B74-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1095
-98,,BuildingPolygon,,16/02/2007,05/09/2008,0,907,,-98,{E96A8452-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,1096
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96A8EC0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1097
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96AA59A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1098
-98,,BuildingPolygon,,16/02/2007,03/10/2012,0,101072,,-98,{E96AAE50-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/04/2010,27/04/2010,50000,1:50000,3,LANDGATE,1099
-98,,BuildingPolygon,,16/02/2007,11/07/2013,10,101562,,-98,{E8A7BB34-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,29/08/2012,29/08/2012,50000,1:50000,3,LANDGATE,11
-98,,BuildingPolygon,,16/02/2007,20/05/2014,0,101633,,-98,{E8B19D70-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,110
-98,,BuildingPolygon,,16/02/2007,01/04/2010,0,910,,-98,{E96AC098-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/01/2010,01/01/2010,25000,1:25000,3,LANDGATE,1100
-98,,BuildingPolygon,,16/02/2007,,0,481,,-98,{E96AD2FE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,10/12/1991,10/12/1991,25000,1:25000,3,LANDGATE,1101
-98,,BuildingPolygon,,16/02/2007,19/02/2009,0,906,,-98,{E96AE5F0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1102
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96AF914-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1103
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96B0C24-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1104
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96B1728-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1105
-98,,BuildingPolygon,,16/02/2007,21/08/2012,0,101312,,-98,{E96B2966-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1106
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96B31EA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1107
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96B4F22-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1108
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E96B8726-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1109
-98,,BuildingPolygon,,16/02/2007,18/10/2013,0,101626,,-98,{E8B1A8C4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,26/08/2012,26/08/2012,50000,1:50000,8,GA,111
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E96BA1E8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1110
-98,,BuildingPolygon,,16/02/2007,16/08/2012,0,100616,,-98,{E96C6920-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/01/2009,04/01/2009,50000,1:50000,3,LANDGATE,1111
-98,,BuildingPolygon,,16/02/2007,16/08/2012,0,101291,,-98,{E96C74F6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,18/01/2012,18/01/2012,50000,1:50000,3,LANDGATE,1112
-98,,BuildingPolygon,,16/02/2007,16/08/2012,0,101291,,-98,{E96C7F82-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,18/01/2012,18/01/2012,50000,1:50000,3,LANDGATE,1113
-98,,BuildingPolygon,,16/02/2007,13/11/2008,0,100107,,-98,{E96E98A8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1114
-98,,BuildingPolygon,,16/02/2007,17/12/2008,0,100107,,-98,{E96EABEA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1115
-98,,BuildingPolygon,,16/02/2007,15/08/2008,0,100107,,-98,{E96EB63A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1116
-98,,BuildingPolygon,,16/02/2007,,0,454,,-98,{E96EBF0E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,12/01/1985,12/01/1985,25000,1:25000,3,LANDGATE,1117
-98,,BuildingPolygon,,16/02/2007,15/08/2008,0,100107,,-98,{E96ED1EC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1118
-98,,BuildingPolygon,,16/02/2007,16/10/2008,0,100107,,-98,{E96EDC50-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1119
-98,,BuildingPolygon,,16/02/2007,20/05/2014,0,101633,,-98,{E8B1B18E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,112
-98,,BuildingPolygon,,16/02/2007,16/10/2008,0,100107,,-98,{E96EE434-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1120
-98,,BuildingPolygon,,16/02/2007,16/10/2008,0,100107,,-98,{E96EF88E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1121
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E96F0342-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1122
-98,,BuildingPolygon,,16/02/2007,25/02/2009,0,906,,-98,{E96F34CA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2006,01/01/2006,20000,1:20000,3,LANDGATE,1123
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E96F3CC2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1124
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E96F4F46-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1125
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E96F6256-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1126
-98,,BuildingPolygon,,16/02/2007,05/11/2012,0,101357,,-98,{E96FB1CA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,27/02/2012,27/02/2012,50000,1:50000,3,LANDGATE,1127
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E96FC4D0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1128
-98,,BuildingPolygon,,16/02/2007,31/08/2012,0,101361,,-98,{E96FFF4A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,02/03/2012,02/03/2012,50000,1:50000,3,LANDGATE,1129
-98,,BuildingPolygon,,16/02/2007,20/05/2014,0,101633,,-98,{E8B1BCEC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,113
-98,,BuildingPolygon,,16/02/2007,,0,451,,-98,{E9706214-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,25/11/1999,25/11/1999,25000,1:25000,3,LANDGATE,1130
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E970763C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1131
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E97081A4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1132
-98,,BuildingPolygon,,16/02/2007,05/12/2013,0,101574,,-98,{E97089C4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,10,30/06/2013,30/06/2013,20000,1:20000,3,LANDGATE,1133
-98,,BuildingPolygon,,16/02/2007,06/01/2009,0,100107,,-98,{E970946E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1134
-98,,BuildingPolygon,,16/02/2007,26/06/2013,0,101491,,-98,{E9709CAC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,02/01/2013,02/01/2013,20000,1:20000,3,LANDGATE,1135
-98,,BuildingPolygon,,16/02/2007,26/06/2013,0,101491,,-98,{E970A756-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,02/01/2013,02/01/2013,20000,1:20000,3,LANDGATE,1136
-98,,BuildingPolygon,,16/02/2007,,0,459,,-98,{E970B052-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,16/09/1987,16/09/1987,25000,1:25000,3,LANDGATE,1137
-98,,BuildingPolygon,,16/02/2007,,0,459,,-98,{E970BAFC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,16/09/1987,16/09/1987,25000,1:25000,3,LANDGATE,1138
-98,,BuildingPolygon,,16/02/2007,,0,459,,-98,{E970C308-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,16/09/1987,16/09/1987,25000,1:25000,3,LANDGATE,1139
-98,,BuildingPolygon,,16/02/2007,01/08/2014,0,101633,,-98,{E8B1C4F8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,31/07/2013,31/07/2013,25000,1:25000,3,LANDGATE,114
-98,,BuildingPolygon,,16/02/2007,13/08/2008,0,100107,,-98,{E970CDA8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1140
